feet,color,image_file,phase,rep,trial_num,fertility_score,category,relevant_dim,irrelevant_dim,color_high,color_low,feet_high,feet_low,participant_id,rep_image_file,images_list,testing_categories
C,G,G_C.png,training,1,1,6,low,color,feet,Y,G,F,C,212,6_score.png,"Resources/Y_C.png,Resources/Y_F.png,Resources/G_F.png,Resources/G_C.png","high,high,low,low"
F,Y,Y_F.png,training,1,2,9,high,color,feet,Y,G,F,C,212,9_score.png,"Resources/Y_C.png,Resources/Y_F.png,Resources/G_F.png,Resources/G_C.png","high,high,low,low"
F,G,G_F.png,training,1,3,3,low,color,feet,Y,G,F,C,212,3_score.png,"Resources/Y_C.png,Resources/Y_F.png,Resources/G_F.png,Resources/G_C.png","high,high,low,low"
C,Y,Y_C.png,training,1,4,8,high,color,feet,Y,G,F,C,212,8_score.png,"Resources/Y_C.png,Resources/Y_F.png,Resources/G_F.png,Resources/G_C.png","high,high,low,low"
F,Y,Y_F.png,training,2,5,9,high,color,feet,Y,G,F,C,212,9_score.png,"Resources/Y_C.png,Resources/Y_F.png,Resources/G_F.png,Resources/G_C.png","high,high,low,low"
C,Y,Y_C.png,training,2,6,4,high,color,feet,Y,G,F,C,212,4_score.png,"Resources/Y_C.png,Resources/Y_F.png,Resources/G_F.png,Resources/G_C.png","high,high,low,low"
F,G,G_F.png,training,2,7,7,low,color,feet,Y,G,F,C,212,7_score.png,"Resources/Y_C.png,Resources/Y_F.png,Resources/G_F.png,Resources/G_C.png","high,high,low,low"
C,G,G_C.png,training,2,8,6,low,color,feet,Y,G,F,C,212,6_score.png,"Resources/Y_C.png,Resources/Y_F.png,Resources/G_F.png,Resources/G_C.png","high,high,low,low"
F,Y,Y_F.png,training,3,9,9,high,color,feet,Y,G,F,C,212,9_score.png,"Resources/Y_C.png,Resources/Y_F.png,Resources/G_F.png,Resources/G_C.png","high,high,low,low"
F,G,G_F.png,training,3,10,4,low,color,feet,Y,G,F,C,212,4_score.png,"Resources/Y_C.png,Resources/Y_F.png,Resources/G_F.png,Resources/G_C.png","high,high,low,low"
C,Y,Y_C.png,training,3,11,6,high,color,feet,Y,G,F,C,212,6_score.png,"Resources/Y_C.png,Resources/Y_F.png,Resources/G_F.png,Resources/G_C.png","high,high,low,low"
C,G,G_C.png,training,3,12,2,low,color,feet,Y,G,F,C,212,2_score.png,"Resources/Y_C.png,Resources/Y_F.png,Resources/G_F.png,Resources/G_C.png","high,high,low,low"
C,Y,Y_C.png,training,4,13,5,high,color,feet,Y,G,F,C,212,5_score.png,"Resources/Y_C.png,Resources/Y_F.png,Resources/G_F.png,Resources/G_C.png","high,high,low,low"
F,G,G_F.png,training,4,14,4,low,color,feet,Y,G,F,C,212,4_score.png,"Resources/Y_C.png,Resources/Y_F.png,Resources/G_F.png,Resources/G_C.png","high,high,low,low"
F,Y,Y_F.png,training,4,15,6,high,color,feet,Y,G,F,C,212,6_score.png,"Resources/Y_C.png,Resources/Y_F.png,Resources/G_F.png,Resources/G_C.png","high,high,low,low"
C,G,G_C.png,training,4,16,6,low,color,feet,Y,G,F,C,212,6_score.png,"Resources/Y_C.png,Resources/Y_F.png,Resources/G_F.png,Resources/G_C.png","high,high,low,low"
